id,time,value
4,2024:11:12 05:17:05,402.0
5,2024:11:12 05:17:05,415.8
1,2024:11:12 05:18:05,361.1
2,2024:11:12 05:18:05,67.1
3,2024:11:12 05:18:05,425.2
4,2024:11:12 05:18:05,109.7
5,2024:11:12 05:18:05,229.3
1,2024:11:12 05:19:05,459.6
2,2024:11:12 05:19:05,40.6
3,2024:11:12 05:19:05,371.2
4,2024:11:12 05:19:05,231.8
5,2024:11:12 05:19:05,113.0
1,2024:11:12 05:20:05,469.6
2,2024:11:12 05:20:05,37.3
3,2024:11:12 05:20:05,394.4
4,2024:11:12 05:20:05,51.9
5,2024:11:12 05:20:05,7.0
1,2024:11:12 05:21:05,207.7
2,2024:11:12 05:21:05,326.1
3,2024:11:12 05:21:05,352.3
4,2024:11:12 05:21:05,356.4
5,2024:11:12 05:21:05,172.5
1,2024:11:12 05:22:05,473.9
2,2024:11:12 05:22:05,663.0
3,2024:11:12 05:22:05,455.2
4,2024:11:12 05:22:05,430.9
5,2024:11:12 05:22:05,81.1
1,2024:11:12 05:23:05,376.1
2,2024:11:12 05:23:05,44.5
3,2024:11:12 05:23:05,439.9
4,2024:11:12 05:23:05,369.6
5,2024:11:12 05:23:05,597.9
1,2024:11:12 05:24:05,530.7
2,2024:11:12 05:24:05,474.3
3,2024:11:12 05:24:05,11.1
4,2024:11:12 05:24:05,434.2
5,2024:11:12 05:24:05,162.7
1,2024:11:12 05:25:05,456.2
2,2024:11:12 05:25:05,40.6
3,2024:11:12 05:25:05,164.4
4,2024:11:12 05:25:05,458.7
5,2024:11:12 05:25:05,227.2
1,2024:11:12 05:26:05,547.5
2,2024:11:12 05:26:05,48.7
3,2024:11:12 05:26:05,533.3
4,2024:11:12 05:26:05,508.9
5,2024:11:12 05:26:05,220.2
1,2024:11:12 05:27:05,500.4
2,2024:11:12 05:27:05,50.6
3,2024:11:12 05:27:05,438.4
4,2024:11:12 05:27:05,464.6
5,2024:11:12 05:27:05,189.5
1,2024:11:12 05:28:05,531.5
2,2024:11:12 05:28:05,53.1
3,2024:11:12 05:28:05,403.3
4,2024:11:12 05:28:05,456.2
5,2024:11:12 05:28:05,162.7
1,2024:11:12 05:29:05,474.8
2,2024:11:12 05:29:05,99.9
3,2024:11:12 05:29:05,386.3
4,2024:11:12 05:29:05,488.9
5,2024:11:12 05:29:05,234.4
1,2024:11:12 05:30:05,399.9
2,2024:11:12 05:30:05,45.4
3,2024:11:12 05:30:05,391.6
4,2024:11:12 05:30:05,378.4
5,2024:11:12 05:30:05,52.0
1,2024:11:12 05:31:05,230.4
2,2024:11:12 05:31:05,48.9
3,2024:11:12 05:31:05,406.2
4,2024:11:12 05:31:05,404.2
5,2024:11:12 05:31:05,45.3
1,2024:11:12 05:32:05,427.2
2,2024:11:12 05:32:05,45.5
3,2024:11:12 05:32:05,146.7
4,2024:11:12 05:32:05,504.4
5,2024:11:12 05:32:05,185.2
1,2024:11:12 05:33:05,484.6
2,2024:11:12 05:33:05,51.4
3,2024:11:12 05:33:05,358.7
4,2024:11:12 05:33:05,460.1
5,2024:11:12 05:33:05,234.0
1,2024:11:12 05:34:05,657.7
2,2024:11:12 05:34:05,45.7
3,2024:11:12 05:34:05,465.6
4,2024:11:12 05:34:05,740.6
5,2024:11:12 05:34:05,191.1
1,2024:11:12 05:35:05,457.8
2,2024:11:12 05:35:05,53.7
3,2024:11:12 05:35:05,691.1
4,2024:11:12 05:35:05,361.0
5,2024:11:12 05:35:05,95.7
1,2024:11:12 05:36:05,332.6
2,2024:11:12 05:36:05,35.7
3,2024:11:12 05:36:05,399.9
4,2024:11:12 05:36:05,677.8
5,2024:11:12 05:36:05,157.9
1,2024:11:12 05:37:05,433.8
2,2024:11:12 05:37:05,46.7
3,2024:11:12 05:37:05,454.9
4,2024:11:12 05:37:05,352.4
5,2024:11:12 05:37:05,237.7
1,2024:11:12 05:38:05,444.0
2,2024:11:12 05:38:05,55.1
3,2024:11:12 05:38:05,386.2
4,2024:11:12 05:38:05,446.6
5,2024:11:12 05:38:05,127.1
1,2024:11:12 05:39:05,496.2
2,2024:11:12 05:39:05,50.2
3,2024:11:12 05:39:05,475.2
4,2024:11:12 05:39:05,363.6
5,2024:11:12 05:39:05,204.4
1,2024:11:12 05:40:05,526.9
2,2024:11:12 05:40:05,6.6
3,2024:11:12 05:40:05,499.7
4,2024:11:12 05:40:05,493.8
5,2024:11:12 05:40:05,41.0
1,2024:11:12 05:41:05,545.9
2,2024:11:12 05:41:05,36.7
3,2024:11:12 05:41:05,379.7
4,2024:11:12 05:41:05,50.0
5,2024:11:12 05:41:05,216.7
1,2024:11:12 05:42:05,431.7
2,2024:11:12 05:42:05,43.4
3,2024:11:12 05:42:05,44.5
4,2024:11:12 05:42:05,523.2
5,2024:11:12 05:42:05,224.3
1,2024:11:12 05:43:05,443.3
2,2024:11:12 05:43:05,124.4
3,2024:11:12 05:43:05,387.3
4,2024:11:12 05:43:05,363.2
5,2024:11:12 05:43:05,175.8
1,2024:11:12 05:44:05,390.7
2,2024:11:12 05:44:05,51.9
3,2024:11:12 05:44:05,49.6
4,2024:11:12 05:44:05,433.1
5,2024:11:12 05:44:05,199.1
1,2024:11:12 05:45:05,722.8
2,2024:11:12 05:45:05,10.4
3,2024:11:12 05:45:05,490.9
4,2024:11:12 05:45:05,129.2
5,2024:11:12 05:45:05,223.4
1,2024:11:12 05:46:05,10.7
2,2024:11:12 05:46:05,40.5
3,2024:11:12 05:46:05,277.8
4,2024:11:12 05:46:05,483.1
5,2024:11:12 05:46:05,155.4
1,2024:11:12 05:47:05,551.7
2,2024:11:12 05:47:05,147.3
3,2024:11:12 05:47:05,407.4
4,2024:11:12 05:47:05,639.8
5,2024:11:12 05:47:05,514.5
1,2024:11:12 05:48:05,683.0
2,2024:11:12 05:48:05,45.8
3,2024:11:12 05:48:05,375.4
4,2024:11:12 05:48:05,42.6
5,2024:11:12 05:48:05,653.1
1,2024:11:12 05:49:05,661.2
2,2024:11:12 05:49:05,133.8
3,2024:11:12 05:49:05,398.4
4,2024:11:12 05:49:05,446.7
5,2024:11:12 05:49:05,6.5
1,2024:11:12 05:50:05,612.7
2,2024:11:12 05:50:05,48.0
3,2024:11:12 05:50:05,511.2
4,2024:11:12 05:50:05,732.6
5,2024:11:12 05:50:05,218.6
1,2024:11:12 05:51:05,486.9
2,2024:11:12 05:51:05,44.7
3,2024:11:12 05:51:05,541.7
4,2024:11:12 05:51:05,406.6
5,2024:11:12 05:51:05,226.4
1,2024:11:12 05:52:05,446.2
2,2024:11:12 05:52:05,42.0
3,2024:11:12 05:52:05,3.9
4,2024:11:12 05:52:05,689.1
5,2024:11:12 05:52:05,230.8
1,2024:11:12 05:53:05,476.8
2,2024:11:12 05:53:05,52.2
3,2024:11:12 05:53:05,468.3
4,2024:11:12 05:53:05,380.0
5,2024:11:12 05:53:05,742.3
1,2024:11:12 05:54:05,489.2
2,2024:11:12 05:54:05,47.1
3,2024:11:12 05:54:05,478.9
4,2024:11:12 05:54:05,505.4
5,2024:11:12 05:54:05,203.2
1,2024:11:12 05:55:05,480.1
2,2024:11:12 05:55:05,49.3
3,2024:11:12 05:55:05,545.5
4,2024:11:12 05:55:05,422.3
5,2024:11:12 05:55:05,191.7
1,2024:11:12 05:56:05,542.5
2,2024:11:12 05:56:05,47.3
3,2024:11:12 05:56:05,500.8
4,2024:11:12 05:56:05,354.2
5,2024:11:12 05:56:05,176.7
1,2024:11:12 05:57:05,388.7
2,2024:11:12 05:57:05,52.1
3,2024:11:12 05:57:05,380.2
4,2024:11:12 05:57:05,473.3
5,2024:11:12 05:57:05,215.0
1,2024:11:12 05:58:05,500.5
2,2024:11:12 05:58:05,52.9
3,2024:11:12 05:58:05,756.0
4,2024:11:12 05:58:05,524.9
5,2024:11:12 05:58:05,597.8
1,2024:11:12 05:59:05,692.0
2,2024:11:12 05:59:05,553.9
3,2024:11:12 05:59:05,236.5
4,2024:11:12 05:59:05,454.0
5,2024:11:12 05:59:05,174.2
1,2024:11:12 06:00:05,482.5
2,2024:11:12 06:00:05,48.0
3,2024:11:12 06:00:05,481.5
4,2024:11:12 06:00:05,527.2
5,2024:11:12 06:00:05,42.5
1,2024:11:12 06:01:05,337.2
2,2024:11:12 06:01:05,42.5
3,2024:11:12 06:01:05,388.8
4,2024:11:12 06:01:05,655.3
5,2024:11:12 06:01:05,694.6
1,2024:11:12 06:02:05,236.8
2,2024:11:12 06:02:05,725.9
3,2024:11:12 06:02:05,413.4
4,2024:11:12 06:02:05,440.6
5,2024:11:12 06:02:05,609.5
1,2024:11:12 06:03:05,488.5
2,2024:11:12 06:03:05,39.6
3,2024:11:12 06:03:05,486.3
4,2024:11:12 06:03:05,465.6
5,2024:11:12 06:03:05,125.2
1,2024:11:12 06:04:05,471.7
2,2024:11:12 06:04:05,49.4
3,2024:11:12 06:04:05,423.2
4,2024:11:12 06:04:05,48.2
5,2024:11:12 06:04:05,107.3
1,2024:11:12 06:05:05,377.7
2,2024:11:12 06:05:05,39.2
3,2024:11:12 06:05:05,446.7
4,2024:11:12 06:05:05,114.8
5,2024:11:12 06:05:05,526.6
1,2024:11:12 06:06:05,126.5
2,2024:11:12 06:06:05,6.9
3,2024:11:12 06:06:05,461.6
4,2024:11:12 06:06:05,394.2
5,2024:11:12 06:06:05,227.2
1,2024:11:12 06:07:05,243.5
2,2024:11:12 06:07:05,6.2
3,2024:11:12 06:07:05,375.7
4,2024:11:12 06:07:05,504.2
5,2024:11:12 06:07:05,160.6
1,2024:11:12 06:08:05,329.4
2,2024:11:12 06:08:05,35.7
3,2024:11:12 06:08:05,450.5
4,2024:11:12 06:08:05,585.9
5,2024:11:12 06:08:05,199.0
1,2024:11:12 06:09:05,474.7
2,2024:11:12 06:09:05,50.7
3,2024:11:12 06:09:05,415.3
4,2024:11:12 06:09:05,372.0
5,2024:11:12 06:09:05,582.3
1,2024:11:12 06:10:05,689.2
2,2024:11:12 06:10:05,39.6
3,2024:11:12 06:10:05,8.1
4,2024:11:12 06:10:05,626.8
5,2024:11:12 06:10:05,210.1
1,2024:11:12 06:11:05,450.0
2,2024:11:12 06:11:05,3.9
3,2024:11:12 06:11:05,483.3
4,2024:11:12 06:11:05,419.2
5,2024:11:12 06:11:05,220.6
1,2024:11:12 06:12:05,504.1
2,2024:11:12 06:12:05,1.1
3,2024:11:12 06:12:05,377.6
4,2024:11:12 06:12:05,355.2
5,2024:11:12 06:12:05,165.7
1,2024:11:12 06:13:05,410.9
2,2024:11:12 06:13:05,0.1
3,2024:11:12 06:13:05,514.1
4,2024:11:12 06:13:05,428.7
5,2024:11:12 06:13:05,178.9
1,2024:11:12 06:14:05,781.9
2,2024:11:12 06:14:05,627.1
3,2024:11:12 06:14:05,392.9
4,2024:11:12 06:14:05,449.8
5,2024:11:12 06:14:05,553.8
1,2024:11:12 06:15:05,154.4
2,2024:11:12 06:15:05,37.3
3,2024:11:12 06:15:05,422.9
4,2024:11:12 06:15:05,549.0
5,2024:11:12 06:15:05,89.2
1,2024:11:12 06:16:05,420.0
2,2024:11:12 06:16:05,52.7
3,2024:11:12 06:16:05,642.5
4,2024:11:12 06:16:05,418.8
5,2024:11:12 06:16:05,196.5
1,2024:11:12 06:17:05,425.5
2,2024:11:12 06:17:05,711.7
3,2024:11:12 06:17:05,356.3
4,2024:11:12 06:17:05,449.1
5,2024:11:12 06:17:05,155.7
1,2024:11:12 06:18:05,330.9
2,2024:11:12 06:18:05,269.8
3,2024:11:12 06:18:05,643.8
4,2024:11:12 06:18:05,446.1
5,2024:11:12 06:18:05,239.2
1,2024:11:12 06:19:05,342.3
2,2024:11:12 06:19:05,270.4
3,2024:11:12 06:19:05,615.7
4,2024:11:12 06:19:05,42.4
5,2024:11:12 06:19:05,239.0
1,2024:11:12 06:20:05,431.0
2,2024:11:12 06:20:05,45.9
3,2024:11:12 06:20:05,350.8
4,2024:11:12 06:20:05,427.7
5,2024:11:12 06:20:05,246.9
1,2024:11:12 06:21:05,399.6
2,2024:11:12 06:21:05,46.5
3,2024:11:12 06:21:05,496.1
4,2024:11:12 06:21:05,140.4
5,2024:11:12 06:21:05,722.2
1,2024:11:12 06:22:05,114.5
2,2024:11:12 06:22:05,753.3
3,2024:11:12 06:22:05,353.7
4,2024:11:12 06:22:05,530.7
5,2024:11:12 06:22:05,150.6
1,2024:11:12 06:23:05,371.1
2,2024:11:12 06:23:05,12.0
3,2024:11:12 06:23:05,700.0
4,2024:11:12 06:23:05,452.8
5,2024:11:12 06:23:05,195.0
1,2024:11:12 06:24:05,471.0
2,2024:11:12 06:24:05,53.2
3,2024:11:12 06:24:05,149.5
4,2024:11:12 06:24:05,379.8
5,2024:11:12 06:24:05,781.9
1,2024:11:12 06:25:05,462.3
2,2024:11:12 06:25:05,36.1
3,2024:11:12 06:25:05,364.3
4,2024:11:12 06:25:05,410.9
5,2024:11:12 06:25:05,154.0
1,2024:11:12 06:26:05,297.7
2,2024:11:12 06:26:05,11.5
3,2024:11:12 06:26:05,796.4
4,2024:11:12 06:26:05,373.7
5,2024:11:12 06:26:05,219.3
1,2024:11:12 06:27:05,535.6
2,2024:11:12 06:27:05,41.9
3,2024:11:12 06:27:05,358.8
4,2024:11:12 06:27:05,220.8
5,2024:11:12 06:27:05,58.0
1,2024:11:12 06:28:05,425.6
2,2024:11:12 06:28:05,716.4
3,2024:11:12 06:28:05,517.4
4,2024:11:12 06:28:05,180.3
5,2024:11:12 06:28:05,229.2
1,2024:11:12 06:29:05,430.5
2,2024:11:12 06:29:05,41.4
3,2024:11:12 06:29:05,564.5
4,2024:11:12 06:29:05,382.9
5,2024:11:12 06:29:05,167.0
1,2024:11:12 06:30:05,509.1
2,2024:11:12 06:30:05,52.5
3,2024:11:12 06:30:05,520.9
4,2024:11:12 06:30:05,485.6
5,2024:11:12 06:30:05,755.4
1,2024:11:12 06:31:05,54.4
2,2024:11:12 06:31:05,47.6
3,2024:11:12 06:31:05,464.7
4,2024:11:12 06:31:05,373.6
5,2024:11:12 06:31:05,35.7
1,2024:11:12 06:32:05,367.7
2,2024:11:12 06:32:05,38.1
3,2024:11:12 06:32:05,455.2
4,2024:11:12 06:32:05,2.4
5,2024:11:12 06:32:05,135.2
1,2024:11:12 06:33:05,457.0
2,2024:11:12 06:33:05,40.1
3,2024:11:12 06:33:05,431.1
4,2024:11:12 06:33:05,456.8
5,2024:11:12 06:33:05,152.0
1,2024:11:12 06:34:05,492.7
2,2024:11:12 06:34:05,50.5
3,2024:11:12 06:34:05,379.7
4,2024:11:12 06:34:05,115.0
5,2024:11:12 06:34:05,156.2
1,2024:11:12 06:35:05,456.2
2,2024:11:12 06:35:05,128.9
3,2024:11:12 06:35:05,493.8
4,2024:11:12 06:35:05,499.3
5,2024:11:12 06:35:05,35.9
1,2024:11:12 06:36:05,497.4
2,2024:11:12 06:36:05,51.7
3,2024:11:12 06:36:05,416.2
4,2024:11:12 06:36:05,416.8
5,2024:11:12 06:36:05,157.7
1,2024:11:12 06:37:05,56.7
2,2024:11:12 06:37:05,6.7
3,2024:11:12 06:37:05,543.8
4,2024:11:12 06:37:05,497.5
5,2024:11:12 06:37:05,207.4
1,2024:11:12 06:38:05,115.9
2,2024:11:12 06:38:05,137.3
3,2024:11:12 06:38:05,400.8
4,2024:11:12 06:38:05,506.6
5,2024:11:12 06:38:05,225.0
1,2024:11:12 06:39:05,145.9
2,2024:11:12 06:39:05,44.4
3,2024:11:12 06:39:05,368.3
4,2024:11:12 06:39:05,498.3
5,2024:11:12 06:39:05,239.3
1,2024:11:12 06:40:05,535.4
2,2024:11:12 06:40:05,11.6
3,2024:11:12 06:40:05,46.3
4,2024:11:12 06:40:05,484.1
5,2024:11:12 06:40:05,218.9
1,2024:11:12 06:41:05,366.2
2,2024:11:12 06:41:05,54.4
3,2024:11:12 06:41:05,78.7
4,2024:11:12 06:41:05,11.1
5,2024:11:12 06:41:05,193.4
1,2024:11:12 06:42:05,357.0
2,2024:11:12 06:42:05,49.9
3,2024:11:12 06:42:05,511.1
4,2024:11:12 06:42:05,541.4
5,2024:11:12 06:42:05,211.4
1,2024:11:12 06:43:05,489.5
2,2024:11:12 06:43:05,11.8
3,2024:11:12 06:43:05,413.3
4,2024:11:12 06:43:05,355.1
5,2024:11:12 06:43:05,53.0
1,2024:11:12 06:44:05,310.3
2,2024:11:12 06:44:05,144.5
3,2024:11:12 06:44:05,511.0
4,2024:11:12 06:44:05,604.6
5,2024:11:12 06:44:05,188.8
1,2024:11:12 06:45:05,223.7
2,2024:11:12 06:45:05,35.8
3,2024:11:12 06:45:05,504.1
4,2024:11:12 06:45:05,416.1
5,2024:11:12 06:45:05,209.5
1,2024:11:12 06:46:05,541.0
2,2024:11:12 06:46:05,49.2
3,2024:11:12 06:46:05,11.4
4,2024:11:12 06:46:05,483.6
5,2024:11:12 06:46:05,150.6
1,2024:11:12 06:47:05,266.5
2,2024:11:12 06:47:05,9.4
3,2024:11:12 06:47:05,3.1
4,2024:11:12 06:47:05,509.5
5,2024:11:12 06:47:05,48.6
1,2024:11:12 06:48:05,389.3
2,2024:11:12 06:48:05,694.8
3,2024:11:12 06:48:05,378.9
4,2024:11:12 06:48:05,455.5
5,2024:11:12 06:48:05,198.2
1,2024:11:12 06:49:05,337.2
2,2024:11:12 06:49:05,45.6
3,2024:11:12 06:49:05,650.4
4,2024:11:12 06:49:05,708.9
5,2024:11:12 06:49:05,627.2
1,2024:11:12 06:50:05,503.5
2,2024:11:12 06:50:05,40.1
3,2024:11:12 06:50:05,520.3
4,2024:11:12 06:50:05,196.1
5,2024:11:12 06:50:05,219.2
1,2024:11:12 06:51:05,459.8
2,2024:11:12 06:51:05,68.8
3,2024:11:12 06:51:05,515.1
4,2024:11:12 06:51:05,72.4
5,2024:11:12 06:51:05,746.0
1,2024:11:12 06:52:05,462.3
2,2024:11:12 06:52:05,4.7
3,2024:11:12 06:52:05,279.5
4,2024:11:12 06:52:05,354.3
5,2024:11:12 06:52:05,185.4
1,2024:11:12 06:53:05,550.1
2,2024:11:12 06:53:05,47.9
3,2024:11:12 06:53:05,508.8
4,2024:11:12 06:53:05,461.0
5,2024:11:12 06:53:05,214.2
1,2024:11:12 06:54:05,750.3
2,2024:11:12 06:54:05,584.8
3,2024:11:12 06:54:05,521.7
4,2024:11:12 06:54:05,52.7
5,2024:11:12 06:54:05,179.9
1,2024:11:12 06:55:05,272.5
2,2024:11:12 06:55:05,658.6
3,2024:11:12 06:55:05,465.6
4,2024:11:12 06:55:05,41.1
5,2024:11:12 06:55:05,192.7
1,2024:11:12 06:56:05,247.8
2,2024:11:12 06:56:05,599.9
3,2024:11:12 06:56:05,456.6
4,2024:11:12 06:56:05,427.6
5,2024:11:12 06:56:05,223.6
1,2024:11:12 06:57:05,400.3
2,2024:11:12 06:57:05,41.9
3,2024:11:12 06:57:05,386.2
4,2024:11:12 06:57:05,609.5
5,2024:11:12 06:57:05,162.8
1,2024:11:12 06:58:05,431.8
2,2024:11:12 06:58:05,719.1
3,2024:11:12 06:58:05,5.8
4,2024:11:12 06:58:05,535.9
5,2024:11:12 06:58:05,140.4
1,2024:11:12 06:59:05,128.7
2,2024:11:12 06:59:05,51.9
3,2024:11:12 06:59:05,502.6
4,2024:11:12 06:59:05,578.0
5,2024:11:12 06:59:05,159.6
1,2024:11:12 07:00:05,92.6
2,2024:11:12 07:00:05,47.8
3,2024:11:12 07:00:05,401.7
4,2024:11:12 07:00:05,709.1
5,2024:11:12 07:00:05,189.9
1,2024:11:12 07:01:05,422.3
2,2024:11:12 07:01:05,40.0
3,2024:11:12 07:01:05,65.6
4,2024:11:12 07:01:05,458.1
5,2024:11:12 07:01:05,237.3
1,2024:11:12 07:02:05,391.9
2,2024:11:12 07:02:05,49.8
3,2024:11:12 07:02:05,536.1
4,2024:11:12 07:02:05,10.0
5,2024:11:12 07:02:05,186.5
1,2024:11:12 07:03:05,519.1
2,2024:11:12 07:03:05,769.3
3,2024:11:12 07:03:05,352.2
4,2024:11:12 07:03:05,543.5
5,2024:11:12 07:03:05,585.2
1,2024:11:12 07:04:05,381.7
2,2024:11:12 07:04:05,43.5
3,2024:11:12 07:04:05,140.9
4,2024:11:12 07:04:05,756.1
5,2024:11:12 07:04:05,6.1
1,2024:11:12 07:05:05,502.2
2,2024:11:12 07:05:05,44.1
3,2024:11:12 07:05:05,486.2
4,2024:11:12 07:05:05,465.5
5,2024:11:12 07:05:05,190.9
1,2024:11:12 07:06:05,435.9
2,2024:11:12 07:06:05,50.7
3,2024:11:12 07:06:05,735.3
4,2024:11:12 07:06:05,448.7
5,2024:11:12 07:06:05,111.7
1,2024:11:12 07:07:05,671.6
2,2024:11:12 07:07:05,46.3
3,2024:11:12 07:07:05,678.0
4,2024:11:12 07:07:05,127.0
5,2024:11:12 07:07:05,535.3
1,2024:11:12 07:08:05,390.0
2,2024:11:12 07:08:05,80.8
3,2024:11:12 07:08:05,214.3
4,2024:11:12 07:08:05,483.4
5,2024:11:12 07:08:05,207.0
1,2024:11:12 07:09:05,731.0
2,2024:11:12 07:09:05,42.9
3,2024:11:12 07:09:05,36.4
4,2024:11:12 07:09:05,411.4
5,2024:11:12 07:09:05,384.0
1,2024:11:12 07:10:05,377.7
2,2024:11:12 07:10:05,44.4
3,2024:11:12 07:10:05,360.7
4,2024:11:12 07:10:05,641.0
5,2024:11:12 07:10:05,37.1
1,2024:11:12 07:11:05,387.3
2,2024:11:12 07:11:05,5.5
3,2024:11:12 07:11:05,610.7
4,2024:11:12 07:11:05,364.5
5,2024:11:12 07:11:05,233.7
1,2024:11:12 07:12:05,199.8
2,2024:11:12 07:12:05,726.3
3,2024:11:12 07:12:05,510.6
4,2024:11:12 07:12:05,411.7
5,2024:11:12 07:12:05,155.3
1,2024:11:12 07:13:05,468.0
2,2024:11:12 07:13:05,47.6
3,2024:11:12 07:13:05,434.6
4,2024:11:12 07:13:05,527.4
5,2024:11:12 07:13:05,203.3
1,2024:11:12 07:14:05,43.8
2,2024:11:12 07:14:05,52.0
3,2024:11:12 07:14:05,4.8
4,2024:11:12 07:14:05,42.4
5,2024:11:12 07:14:05,224.6
1,2024:11:12 07:15:05,289.7
2,2024:11:12 07:15:05,100.6
3,2024:11:12 07:15:05,484.9
4,2024:11:12 07:15:05,414.6
5,2024:11:12 07:15:05,214.9
1,2024:11:12 07:16:05,374.5
2,2024:11:12 07:16:05,3.2
3,2024:11:12 07:16:05,781.4
4,2024:11:12 07:16:05,399.3
5,2024:11:12 07:16:05,182.8
1,2024:11:12 07:17:05,383.9
2,2024:11:12 07:17:05,317.2
3,2024:11:12 07:17:05,389.2
4,2024:11:12 07:17:05,411.4
5,2024:11:12 07:17:05,587.4
1,2024:11:12 07:18:05,116.2
2,2024:11:12 07:18:05,46.4
3,2024:11:12 07:18:05,536.1
4,2024:11:12 07:18:05,544.7
5,2024:11:12 07:18:05,245.4
1,2024:11:12 07:19:05,98.2
2,2024:11:12 07:19:05,47.8
3,2024:11:12 07:19:05,111.4
4,2024:11:12 07:19:05,464.0
5,2024:11:12 07:19:05,469.3
1,2024:11:12 07:20:05,295.2
2,2024:11:12 07:20:05,8.9
3,2024:11:12 07:20:05,414.2
4,2024:11:12 07:20:05,375.6
5,2024:11:12 07:20:05,170.9
1,2024:11:12 07:21:05,362.0
2,2024:11:12 07:21:05,47.6
3,2024:11:12 07:21:05,424.9
4,2024:11:12 07:21:05,354.1
5,2024:11:12 07:21:05,779.8
1,2024:11:12 07:22:05,221.4
2,2024:11:12 07:22:05,624.2
3,2024:11:12 07:22:05,381.0
4,2024:11:12 07:22:05,354.9
5,2024:11:12 07:22:05,169.1
1,2024:11:12 07:23:05,285.7
2,2024:11:12 07:23:05,4.1
3,2024:11:12 07:23:05,523.8
4,2024:11:12 07:23:05,533.4
5,2024:11:12 07:23:05,163.0
1,2024:11:12 07:24:05,506.0
2,2024:11:12 07:24:05,678.5
3,2024:11:12 07:24:05,411.4
4,2024:11:12 07:24:05,172.9
5,2024:11:12 07:24:05,582.4
1,2024:11:12 07:25:05,117.2
2,2024:11:12 07:25:05,239.6
3,2024:11:12 07:25:05,36.3
4,2024:11:12 07:25:05,409.4
5,2024:11:12 07:25:05,185.8
1,2024:11:12 07:26:05,478.7
2,2024:11:12 07:26:05,71.6
3,2024:11:12 07:26:05,414.1
4,2024:11:12 07:26:05,480.6
5,2024:11:12 07:26:05,598.0
1,2024:11:12 07:27:05,545.4
2,2024:11:12 07:27:05,50.6
3,2024:11:12 07:27:05,635.4
4,2024:11:12 07:27:05,548.6
5,2024:11:12 07:27:05,201.2
1,2024:11:12 07:28:05,95.1
2,2024:11:12 07:28:05,40.9
3,2024:11:12 07:28:05,498.1
4,2024:11:12 07:28:05,475.2
5,2024:11:12 07:28:05,169.7
1,2024:11:12 07:29:05,675.8
2,2024:11:12 07:29:05,67.6
3,2024:11:12 07:29:05,702.2
4,2024:11:12 07:29:05,426.1
5,2024:11:12 07:29:05,193.4
1,2024:11:12 07:30:05,644.5
2,2024:11:12 07:30:05,773.9
3,2024:11:12 07:30:05,386.6
4,2024:11:12 07:30:05,400.7
5,2024:11:12 07:30:05,645.1
1,2024:11:12 07:31:05,0.2
2,2024:11:12 07:31:05,43.7
3,2024:11:12 07:31:05,496.0
4,2024:11:12 07:31:05,548.9
5,2024:11:12 07:31:05,162.2
1,2024:11:12 07:32:05,603.7
2,2024:11:12 07:32:05,43.0
3,2024:11:12 07:32:05,422.4
4,2024:11:12 07:32:05,465.4
5,2024:11:12 07:32:05,99.3
1,2024:11:12 07:33:05,609.0
2,2024:11:12 07:33:05,39.5
3,2024:11:12 07:33:05,491.1
4,2024:11:12 07:33:05,97.0
5,2024:11:12 07:33:05,155.0
1,2024:11:12 07:34:05,330.0
2,2024:11:12 07:34:05,49.4
3,2024:11:12 07:34:05,362.7
4,2024:11:12 07:34:05,363.5
5,2024:11:12 07:34:05,249.7
1,2024:11:12 07:35:05,542.2
2,2024:11:12 07:35:05,40.7
3,2024:11:12 07:35:05,480.5
4,2024:11:12 07:35:05,543.7
5,2024:11:12 07:35:05,174.8
1,2024:11:12 07:36:05,358.6
2,2024:11:12 07:36:05,48.8
3,2024:11:12 07:36:05,386.0
4,2024:11:12 07:36:05,396.2
5,2024:11:12 07:36:05,164.0
1,2024:11:12 07:37:05,87.8
2,2024:11:12 07:37:05,50.0
3,2024:11:12 07:37:05,5.5
4,2024:11:12 07:37:05,514.1
5,2024:11:12 07:37:05,234.5
1,2024:11:12 07:38:05,388.1
2,2024:11:12 07:38:05,42.0
3,2024:11:12 07:38:05,504.1
4,2024:11:12 07:38:05,684.7
5,2024:11:12 07:38:05,243.5
1,2024:11:12 07:39:05,98.9
2,2024:11:12 07:39:05,686.1
3,2024:11:12 07:39:05,546.1
4,2024:11:12 07:39:05,422.2
5,2024:11:12 07:39:05,628.4
1,2024:11:12 07:40:05,317.9
2,2024:11:12 07:40:05,49.9
3,2024:11:12 07:40:05,365.7
4,2024:11:12 07:40:05,319.1
5,2024:11:12 07:40:05,230.5
1,2024:11:12 07:41:05,484.6
2,2024:11:12 07:41:05,37.7
3,2024:11:12 07:41:05,405.1
4,2024:11:12 07:41:05,406.1
5,2024:11:12 07:41:05,240.1
1,2024:11:12 07:42:05,481.3
2,2024:11:12 07:42:05,46.0
3,2024:11:12 07:42:05,472.3
4,2024:11:12 07:42:05,490.4
5,2024:11:12 07:42:05,42.7
1,2024:11:12 07:43:05,523.7
2,2024:11:12 07:43:05,46.6
3,2024:11:12 07:43:05,390.9
4,2024:11:12 07:43:05,487.0
5,2024:11:12 07:43:05,233.9
1,2024:11:12 07:44:05,378.0
2,2024:11:12 07:44:05,504.2
3,2024:11:12 07:44:05,54.8
4,2024:11:12 07:44:05,43.6
